ID,TIF DISTRICT,PROJECT NAME,ADDRESS,DEVELOPER,PROJECT DESCRIPTION,CDC DATE,COC DATE,APPROVED AMOUNT,TOTAL PROJECT COST,TIF SUBSIDY PERCENTAGE,AFFORDABLE UNITS,WARD,COMMUNITY AREA,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
13402,Pulaski Corridor,IGA - CPD - Kosciusko Park,2732 N Avers Av,Chicago Park District,The Chicago Park District will use the TIF funds for capital improvement projects.,01/23/2019,,1850000,1850000,100,,"26,31",Logan Square,1150207.15187304,1918045.043460688,41.931023395,-87.723435885,"(41.93102339530837, -87.72343588494121)"
12293,Western Avenue North,IGA-CBE-Amundsen ADA Phase III,5110 N Damen Av,Chicago Public Schools,"Amundsen High School located in the Lincoln Square Community Area. The rehabilitation to the school will include new ADA parking, automatic doors, improvements to the accessibility ramp and ADA compliant doors.",06/28/2017,,1083069,1083069,100,,40,Lincoln Square,1162034.156601624,1934187.196346798,41.975079215,-87.679521391,"(41.97507921514951, -87.67952139085273)"
12109,47th/State,XS Tennis Village RDA Amendment,5256 S State St,XS Tennis,"The Project will consist of an approximately 116,363 square foot two-story tennis and sports facility featuring approximately 12 indoor tennis courts, 1 indoor basketball court, an approximately 2,220 square foot fitness center, temporary basketball courts, classrooms, training space, 7 multi-purpose rooms, locker rooms, reception area, players' lounge, a pro shop and an observation deck, (ii) 15 regulation size outdoor tennis courts, an outdoor track and 2 outdoor basketball courts, (iii) a separate 1,000 square foot clubhouse, and (iv) a parking lot including a dedicated drop-off area, visitor parking, and secure member parking for approximately 160 vehicles.  XS has purchased the land from the CHA and St. Mary's Church.  The RDA amendment is being amended to allow for additional financing to cover budget gap caused by cost overruns, to extend the completion deadline to 2017 and to change the payment structure from 3 payments to 2 payments; TIF assistance amount is not changing.",01/25/2017,,2943793,16808250,17.51,,3,Washington Park,1177131.044126648,1869991.661901498,41.798593699,-87.625951608,"(41.79859369940406, -87.62595160817123)"
15029,Near North,IGA - CBE - Skinner North ES Roof and Masonry,640 W Scott St,Chicago Board of Education,"Located in Near North Side, the TIF IGA with Chicago Board of Education will include a full roof replacement and masonry repairs.",10/14/2021,,4700000,4700000,,,27,Near North Side,1171670.974223337,1908773.840117106,41.905136697,-87.644834408,"(41.90513669725685, -87.64483440766205)"
1641,Central West,IGA - CBE - Skinner - ES - II,1219 W Monroe St,Chicago Public Schools,"This project constructs a new L-shaped elementary school to serve 742 students. This 101,000 sq. ft. three story building includes science, computer, music, and art classrooms, in addition to a library, gymnasium, administrative center, student services and dining facilities. The site also includes a parking lot with 28 spaces. A historic water tower will be reused to store roof runoff water for irrigation of the landscape. The building is targeted to achieve LEED for Schools minimum Silver level certification, including a 25% green roof.",05/12/2010,,6120000,39315847,15.57,,27,Near West Side,1168186.530237529,1899661.161540006,41.880206912,-87.657897299,"(41.88020691156407, -87.65789729936961)"
1802,47th/King Drive,Cuisine Of The Diaspora,300 E 51st St,Urban Junction Inc,"Located in Grand Boulevard community area, the project includes a rehabilitation of a white terra cotta-clad retail building in a variety of culinary venues.  The 17,000 square foot building will include three restaurants, a produce store, and a community garden across the street.",05/12/2010,,3000000,8108000,37,,3,Grand Boulevard,1178923.597302021,1871307.495866142,41.8021638,-87.619337915,"(41.80216379950666, -87.619337915316)"
1484,Northwest Industrial Corridor,IGA - CPD - Park 0132 - Greenbaum,4300 W Wabansia Av,Chicago Park District,Intergovernmental Agreement between the City of Chicago and the Chicago Park District,06/30/2010,,1987000,2525793,78.67,,"31,36",Humboldt Park,1147443.367658861,1910990.926146446,41.911719724,-87.733773572,"(41.91171972391584, -87.73377357227282)"
10970,Lawrence/Broadway,Leland Hotel,1201 W Leland Av,Leland L.P.,"Located in the Uptown community, the project consists of rehabilitating a 75,000 square foot six-story building.  The building will include 137 apartments and rental commercial space on first floor.",02/25/2002,05/01/2013,2000000,14774804,13.54,,46,Uptown,1167441.321482927,1931316.652206805,41.967087385,-87.659720523,"(41.96708738517241, -87.65972052321467)"
13778,Touhy/Western,IGA-CBE-Rogers Elementary,7345 N Washtenaw Av,Chicago Board of Education,"The purpose of this project is to provide additional capacity to relieve overcrowding at Rogers Elementary School. Under this plan the new linked annex will include a lunchroom, typical classrooms, specialty spaces, and support areas. A new ADA elevator is also planned for accessible access to all floor levels. Site improvements will include a new playlot, along with reconfigured parking space and walking path. The existing building will receive targeted renovations for the conversion of the existing kitchen space and connection building systems to the annex.",07/24/2019,,1050000,20000000,5.25,,50,West Ridge,1157132.163710226,1948795.473769824,42.015266178,-87.697148576,"(42.01526617827283, -87.69714857619496)"
1637,Pilsen Industrial Corridor,IGA - CBE - Whittier ES,1900 W 23rd St,Chicago Public Schools,"This project involves making significant infrastructure improvements to the main building and athletic fields at Whittier Elementary School. These improvements preserve the integrity of the building and ensure a healthy and safe classroom environment. Specifically, the school received a new library space, ADA drinking fountains, doors, security cameras, science classrooms, computer room, lunch room, warming kitchen modifications, parent room, lockers, and a unisex toilet. Exterior improvements included parking lot improvements, fencing, a double lot play lot including basketball courts, new playground, artificial turf field, and drainage improvements.",05/06/2015,,2887000,3805000,75.87,,25,Lower West Side,1164042.173673138,1888805.999444962,41.85050786,-87.673421262,"(41.85050785981925, -87.67342126172662)"
1302,Stony Island Commercial/Burnside Industrial,Midway Broadcasting - WVON,1000 E 87th St,,"Rehab 17k sf of building for WVON radio station including: broadcasting space, office, library, landscaping, parking lot improvements; 37.5k sf leased for warehouse and other uses; rehab fa�ade; Green Roof / Energy Star-rated roof",06/29/2005,06/05/2007,1000000,4277615,23.38,,8,Chatham,1184292.911196624,1847540.225013633,41.736820103,-87.600389456,"(41.73682010302977, -87.6003894557764)"
13399,"Cortland and Chicago River,Cortland and Chicago River",Lincoln Yards Infrastructure,1698 N Throop St,"Alloy Property Company, LLC","Construction of public infrastructure that will address long standing needs and facilitate a new 15,000,000 square foot mixed use development.",04/10/2019,,487830000,533715000,91.4,,2,West Town,1167071.437691769,1911932.273830996,41.913903697,-87.661639012,"(41.91390369716336, -87.66163901165878)"
1665,Pershing/King,P G Stewart - Bronzeville Family Apts - I,400 E 41st St,Paul G. Stewart Apartments Associates,"Bronzeville Family Apartments IV - Project includes 66 residential units in four three story walk up buildings. Rents will be restricted at 60% AMI and it will operate under a HUD Section 8 Contract that covers all units. Two, three, and four bedroom units.",12/08/2010,10/23/2013,2500000,27336391,9.15,66,3,Grand Boulevard,1179638.248341821,1877940.683098296,41.8203495,-87.616514109,"(41.82034950030901, -87.61651410947175)"
1414,"51st/Archer,Homan/Grand Trunk",Stellar Distribution,5000 S Homan Av,"Stellar Distribution Serv, Inc","Located in Gage Park community area, the project includes construction of a 75,000 square foot warehouse and distribution facility.",04/13/1994,,540000,3246100,16.64,,14,Gage Park,1154513.841559382,1871236.195482398,41.802489676,-87.708860861,"(41.802489676449476, -87.70886086101214)"
12416,"Central West,Fullerton/Milwaukee",IGA - CBE - ADA - Darwin Elementary III,3116 W Belden Av,Chicago Public Schools,Intergovernmental Agreement between the City of Chicago and Chicago Board of Education,09/01/2017,,1000000,5626749,17.77,,32,Logan Square,1155126.901624992,1915284.202849839,41.923349977,-87.705430988,"(41.923349976671894, -87.70543098761328)"
11732,Calumet Cermak,Prairie Avenue Pocket Park,2103 S Prairie Av,Metropolitan Pier and Exposition Authority,"Located in the Near South Side, the development of a public park with a playground, water feature, dog-friendly area, and passive plaza space.",02/10/2016,,2000000,7000000,28.57,,3,Near South Side,1178437.147367904,1890265.617884172,41.854197442,-87.62054505,"(41.854197441590465, -87.62054505030855)"
500250,Central West,IGA - Ellen Gates Starr Park,2306 W Maypole Av,Chicago Park District,An intergovernmental agreement between the City of Chicago and the Chicago Park District,01/15/2014,,730000,730000,100,,27,Near West Side,1160870.307632376,1900992.918867292,41.884016233,-87.684724654,"(41.88401623282712, -87.68472465391713)"
1555,119th/I-57,Marshfield Plaza,11730 S Marshfield Av,"Primestor 119, LLC","Located in the Morgan Park community, the project includes construction and rehabilitation of 415,000 square feet retail shopping center.  The retail shopping center includes two anchor stores, three junior anchors, five outlots, and 1,700 parking spaces.",06/13/2007,03/24/2010,26600000,120773223,22.02,,34,Morgan Park,1167478.161990797,1826818.27019306,41.680332205,-87.662584679,"(41.680332205334544, -87.66258467873885)"
1719,Cicero/Archer,IGA - CBE - ADA - Hearst,4640 S Lamon Av,161 N. Clark St. Ltd. Partners,"$2,221,970 in TIF financing to reimburse the Chicago Board of Education of ADA improvements made at Hearst School. Improvements include ramps, doors, fire alarms, lighting, signage and drinking fountains.",04/13/2011,,2219500,3900733,56.9,,22,Garfield Ridge,1144438.1109691,1873241.76554852,41.808188211,-87.745763152,"(41.808188211240235, -87.7457631523081)"
1280,Canal/Congress,Quaker Oats,555 W Monroe St,Monroe Clinton LLC,"The project consists of construction of a 17-story, 450,000 square foot office building for use as Quaker Oats' headquarters including 15,000 square feet of retail space.",09/27/2000,,11000000,88381685,12.45,,"2,42",Near West Side,1172558.891231282,1899783.806522353,41.880447909,-87.641838975,"(41.88044790879155, -87.64183897534404)"
1026,Weed/Fremont,Grossinger,1561 N Fremont St,"Grossinger City Autocorp, Inc.","Located in the Near North community, the project includes renovation of a building to be use as an auto dealer's showroom/sales facility.",05/14/2008,04/25/2011,8500000,38964167,21.81,,"43,2",Near North Side,1169993.575484399,1910637.20486622,41.910286656,-87.650941527,"(41.91028665593265, -87.6509415270108)"
14132,35th/Halsted,IGA - CPD - Donovan Park,3609 S Lituanica Av,Chicago Park District,"Located in Bridgeport, the Chicago Park District plans to acquire almost a half acre of land adjacent to Donovan Park.  TIF funds will be used to remediate the newly acquired property and make it available for passive use.",02/24/2021,,850000,850000,,,11,Bridgeport,1171161.16086667,1880788.503639778,41.828354048,-87.647528341,"(41.828354047872175, -87.6475283405117)"
13404,North Pullman,IGA - CPD - Gately Park,810 E 103rd St,Chicago Park District,"Chicago Park District will construct; (i) the area's first hydraulically-banked 200-meter track, (ii) seating capacity for 3,500 individuals, (iii) an approximately 4,000 square foot warm up area, eight sprint lanes, two long and triple jump runways and pits, pole vaults and pads, high jump area and scoreboards; and (iv) an approximately 22,000 square foot designated space within the facility for ""After School Matters"" programming which will be used for dance programs, multi-purpose labs for art, science and technology, and full culinary kitchen for cooking classes.",11/14/2018,,10000000,56671818,17.65,,"8,9,10",Pullman,1183518.959115667,1836886.446236081,41.707602925,-87.603555822,"(41.70760292545987, -87.60355582183975)"
